# 100,120,140,160,180,200,250,300,400,600,800,1000,1400,1600,2000
1.557225300786242717e-01,1.527362963907365201e-01,1.604322240548106404e-01,1.572308780680050644e-01,1.697006775872666184e-01,1.649941251606414361e-01,1.727074664983583585e-01,1.620995718522910134e-01,1.662688642003343764e-01,1.628863731618059307e-01,1.649547392715592642e-01,1.633716151726849197e-01,1.665106427907333264e-01,1.634733144269603089e-01,1.646597094122113358e-01
1.368619385215284756e-01,1.663215802987934033e-01,1.693014919510130445e-01,1.650878535889663545e-01,1.639766631952537246e-01,1.628783593031496169e-01,1.679057433551204015e-01,1.680291777043802781e-01,1.650034904243214418e-01,1.663080292036986096e-01,1.690408144505631260e-01,1.638780278971889992e-01,1.657489865554742092e-01,1.653282345951917753e-01,1.651528190397995588e-01
1.651606410726986773e-01,1.696210581214470103e-01,1.659555668305874587e-01,1.809331437913108132e-01,1.691514074993782646e-01,1.651019196006164313e-01,1.648135910345217003e-01,1.671422504834464418e-01,1.710630640354705301e-01,1.640807799548271995e-01,1.645600787316894020e-01,1.658694793383694299e-01,1.663961070607504478e-01,1.653906643428637302e-01,1.666025783316581188e-01
1.533305350650827348e-01,1.625507102396432368e-01,1.561670125338344706e-01,1.556682454131113336e-01,1.679299475721189039e-01,1.685900334464423833e-01,1.698074598760291876e-01,1.683951321949761770e-01,1.659636344109755857e-01,1.637191319285773161e-01,1.644465423967758633e-01,1.638101723128749243e-01,1.623048813968862025e-01,1.663377997081100235e-01,1.668551895154023745e-01
1.642857508204615680e-01,1.658094064546789537e-01,1.602906376821056078e-01,1.648034586258098344e-01,1.708031557599759831e-01,1.652852653257946558e-01,1.651398824240296048e-01,1.663007284083916348e-01,1.626339358854002048e-01,1.660485826459004444e-01,1.667864073314052342e-01,1.656641234577789779e-01,1.641801128974417767e-01,1.656018750391602956e-01,1.630019538203213714e-01
1.699368616909782970e-01,1.676736025425824561e-01,1.717862512441559741e-01,1.533448740148151135e-01,1.729213296824661239e-01,1.690527962064457823e-01,1.694374684376684925e-01,1.632903188811284101e-01,1.586761020262030530e-01,1.643491023533504847e-01,1.719565516664874338e-01,1.632270167331554833e-01,1.640626311932914527e-01,1.647498696881032343e-01,1.669611824240912756e-01
1.690243941642513015e-01,1.671441683247830712e-01,1.613281613256866420e-01,1.647527440623008932e-01,1.656194795988370494e-01,1.682008071083626599e-01,1.495347533167007970e-01,1.670846223331132196e-01,1.635782843450592772e-01,1.652874554379770433e-01,1.637940913144616817e-01,1.648148477958510660e-01,1.635645334112796889e-01,1.687680511012878692e-01,1.667509155401660781e-01
1.679647765809164639e-01,1.627011664097076371e-01,1.592419651404025083e-01,1.516901995102531986e-01,1.649510953558856463e-01,1.698600726572437603e-01,1.624768151574260133e-01,1.578861050000659183e-01,1.604126533666256071e-01,1.647244823652247170e-01,1.662673518311257037e-01,1.654896237789600100e-01,1.670893660467603070e-01,1.631054419359503904e-01,1.638706238855162922e-01
1.713091572477959956e-01,1.651676873908321519e-01,1.625821986646960038e-01,1.709289885421643729e-01,1.692156220132547406e-01,1.672884315813766842e-01,1.532743631776422033e-01,1.584358766699707766e-01,1.650466966270416058e-01,1.661949336303970570e-01,1.629742716124819857e-01,1.645614279730229224e-01,1.655850045535562365e-01,1.672213069568704302e-01,1.673006698025616690e-01
1.681215613212007631e-01,1.537044784157052812e-01,1.669507123643585444e-01,1.664293927684208085e-01,1.678503882976638273e-01,1.617082412710620365e-01,1.597299005381806469e-01,1.545216204698397211e-01,1.618574393613369522e-01,1.604351803029239187e-01,1.658840396344631318e-01,1.655895369826804187e-01,1.646824704895232250e-01,1.645629187354564482e-01,1.680131428528833237e-01
1.555578312913372396e-01,1.679050223714549928e-01,1.696759833839559806e-01,1.602221097346045731e-01,1.682924863488229617e-01,1.653088400002253877e-01,1.692491043026677355e-01,1.689739681438431340e-01,1.610877378073093391e-01,1.625420926913908881e-01,1.625646207325444903e-01,1.675448550917209567e-01,1.690457609554709140e-01,1.672765714988014019e-01,1.669362868826719248e-01
1.592524637417520594e-01,1.651600670390597492e-01,1.654834607525852153e-01,1.559733132619599283e-01,1.633557069509362913e-01,1.632955660306209533e-01,1.590987007035909451e-01,1.624352816214142958e-01,1.655865086166199152e-01,1.651272142848545232e-01,1.616796606826781391e-01,1.636686772147023239e-01,1.671824456375415879e-01,1.668566922867148750e-01,1.665703567025176302e-01
1.533635125385891529e-01,1.684323683624593948e-01,1.616773550406560567e-01,1.691296419372362303e-01,1.640917990464543785e-01,1.637697718038224060e-01,1.571641307638749208e-01,1.614076003150165806e-01,1.596320971484879725e-01,1.640699537084057691e-01,1.644271575396480667e-01,1.615665871420799982e-01,1.682888624722826687e-01,1.694793648164469035e-01,1.651057378566410383e-01
1.746441941948046472e-01,1.700489309639789115e-01,1.660810503099265922e-01,1.528818231054497323e-01,1.778057769917325559e-01,1.668572638480176062e-01,1.667863347422450793e-01,1.536982875898345868e-01,1.536141714377376732e-01,1.650120339793490765e-01,1.648438812640609097e-01,1.628618475193824300e-01,1.658869091626460068e-01,1.673242284317078832e-01,1.631399445457165642e-01
1.675193185228578963e-01,1.572169731401287240e-01,1.604874354121491875e-01,1.669185779586649931e-01,1.631345255191809507e-01,1.677338639025386935e-01,1.758151502591812076e-01,1.656414498307912098e-01,1.669876867714719382e-01,1.619273171185426352e-01,1.632928237412634986e-01,1.652557838309072769e-01,1.673733924313962895e-01,1.648374720941961913e-01,1.659525388361685894e-01
1.873457683259955875e-01,1.649405786509281213e-01,1.538103506831440537e-01,1.677440478871085883e-01,1.620611805560983054e-01,1.661331754625810231e-01,1.691415068712026348e-01,1.683789555415413086e-01,1.694605237221429583e-01,1.640991786926263851e-01,1.544413958887491389e-01,1.633683625168879938e-01,1.614062520905317766e-01,1.654055155781314068e-01,1.653759400871816776e-01
1.577012569349075244e-01,1.604408110480391725e-01,1.665528571351629350e-01,1.638557055339358026e-01,1.651110666616433520e-01,1.686181906946480347e-01,1.624607007391929703e-01,1.605669103181216195e-01,1.664639920852293009e-01,1.648646217575545636e-01,1.665766712407789618e-01,1.663045367477435921e-01,1.617660999589547455e-01,1.695159565147970893e-01,1.643946457093010960e-01
1.484456643031357714e-01,1.685329497302526791e-01,1.661416460301105014e-01,1.732289745644445822e-01,1.665329397441712433e-01,1.664105964504525581e-01,1.634543330737627809e-01,1.672707583988587154e-01,1.684316439820151556e-01,1.630683706571110780e-01,1.626619400185158049e-01,1.633047528919198410e-01,1.678611485121412339e-01,1.685111895507058755e-01,1.661501279801077258e-01
1.761504329890626608e-01,1.649411965942123859e-01,1.720587557295353009e-01,1.576730461042478160e-01,1.596447918171937097e-01,1.610142048502362921e-01,1.679017066095279398e-01,1.625794406837072492e-01,1.665392924893088489e-01,1.642691942072563860e-01,1.628626561368469172e-01,1.671261431153751031e-01,1.640260186824413213e-01,1.665908143515894557e-01,1.676221703392873907e-01
1.641449076698743292e-01,1.626598966831731552e-01,1.714446229549935197e-01,1.646252189979443836e-01,1.667748311489749835e-01,1.682952232299623208e-01,1.636811479590228047e-01,1.677839122843624853e-01,1.684598104690402665e-01,1.659753111912317114e-01,1.663327338577005876e-01,1.669407526796540808e-01,1.637592802834530181e-01,1.696299653614987690e-01,1.653321778855458557e-01
